"","age","type_employer","fnlwgt","education","marital","occupation","relationship","race","sex","capital_gain","capital_loss","hr_per_week","country","income"
"43301",46.5805798897054,3,162375.344195603,1,2,6,2,1,1,0,0,54.3009664828423,1,0
"43311",34.4905358217657,3,188680.036646375,6,2,7,2,1,1,0,0,40,1,0
"43321",41.07105431729,6,218986.118861792,1,2,6,2,1,1,0,0,60,1,0
"43331",40.2379744455684,5,148084.660241571,6,1.01830572658218,12,1.01830572658218,1,1,0,2433.80371029372,40,1,0
"43341",47.1459844410419,3,215206.238000453,7.61800518631935,2,4,2,1,1,0,0,41.9099740684032,1,0
"43351",33.7720688050613,2,144840.440018613,1,2,2,2,1,1,0,0,60,1,0
"43361",50.1161535130814,6,177882.740089266,11,2,4,2,1,1,99999,0,36.2558976579458,1,0
"4337",40.7115717004053,2.85578585020266,239104.226730199,6,5,6.14421414979734,1,1,1,0,0,77.1157170040533,1,0
"43381",43.1878342158161,5,183152.117942217,7,2,1.76243315683678,3,1,2,0,0,42.6243315683678,1,0
"43391",33.1720665472094,3,131813.445299346,2,2,7,2,1,1,0,0,40.8279334527906,1,0
"43401",45.3258613469079,3,194380.649309376,1,2,4,2,1,1,2057.07387972763,0,40,1,0
"43412",53.936293158913,6,137132.845523529,11,2,4,2,1,1,99999,0,39.1155542109627,1,0
"43421",40.6308384919539,3,162821.509717525,6.86628284491599,2,6.13371715508401,2,3,1,0,0,46.9302627593279,13,0
"4343",43.3331428291276,4,87397.0424260963,6,2,11,2,1,1,0,0,40,1,0
"43441",39.5126722771674,3,91126.221637453,5.75633613858372,2,4,2,4.12183193070814,1,0,0,40,2.34015123778954,0
"43451",46.5399902500212,5,212452.395882756,4,1.1150024374947,4,1.1150024374947,1,1,0,0,35.5750121874735,1,0
"4346",38.745679941494,5,242420.209457517,1.58304532943293,2,12,2,1,1,0,0,75.4982719765976,1,0
"4347",32.3340101107024,3,126714.483370202,1.83299494464882,3.27766498154961,6,1,1,2,0,0,58.3299494464882,1,0
"43481",35.0608637845144,5.32657069060951,201552.07286662,1.32657069060951,2,4.65314138121903,3,1.67342930939049,2,0,1916.39136215486,35.1014396408573,1,0
"4349",43,3,347368.216247873,6,2,4,2,1,1,188.112038335763,0,47.7093672640622,1,0
"43501",48.2591522533912,3,130128.802836909,4,2,4,2,1,1,11709.3718138244,0,47.7408477466088,1,0
"43511",26,3,159925.615472555,6,2,8,2,1,1,2458.06003041193,0,53.0104384887964,1,0
"43521",53,1,114940.868921016,10.6393713741563,2,4.85249516554177,2,1,1,0,0,40,1,0
"43531",24.159092317801,3,184712.52080466,6,2,11,2,1,1,246.831731068203,0,49.2045384109952,1,0
"43541",32.4623347832821,3,200437.202398869,8,2,8,2,1,1,0,0,92.064978250768,1,0
"43551",36.2315165735781,5,223716.200239819,7.61575828678906,2,12,2,1,1,0,0,40,1,0
"43561",53.1067392933182,5,131710.902445785,10.992375764763,1,4,1,1,2,60.2009614314884,0,50,1,0
"43571",50,3,47062.255549985,2,2,8.775531912921,2,1,1,0,0,60,1,0
"43581",34.400298120454,3,131627.340042411,1.60007453011349,3,7.60007453011349,1,1,1,5169.04200239759,0,46.9996273494326,1,0
"4359",27.9632810971234,3,160594.840723046,1,2,4,3,1,2,0,0,43.0367189028766,1,0
"43601",37.3057754184119,3,182956.783858346,4.30577541841194,1,1.84711229079403,1,1,2,2071.6284597409,0,40.7644385460299,1,0
"43612",39.639134652447,6,81943.6745037257,4.66273352177814,2,4.9941002826672,2,3,1,0,0,45.3018681742251,3.0058997173328,0
"4362",56.2008457924239,4.43328634486534,105923.948979314,10.4332863448653,2,4,2,3,1,0,0,40,16.9669955859426,0
"43631",50.6032876898535,3,259445.775097652,6,2,1.80164384492673,2,1,1,0,0,40.9917807753664,1,0
"43641",36.7367463717237,4.49469854868948,232691.073867788,1,1,11.7473492743447,1,1,2,3577.56097628828,0,43.5053014513105,1,0
"4365",51.8812824252527,2,92203.3827068785,6.90207973052748,2,2,2,1,1,0,0,40,1,0
"43661",52.6868308098055,3,139340.745918532,6,2,2,2,1,1,0,0,46.0302462147083,1,0
"4367",34.5556685586926,3,253655.361979143,2,2,8,3,1,2,1495.74964061799,0,38.5556685586926,1,0
"43681",35.3883053043392,3,293247.470252004,8,3,4.46048419876024,1,1,2,6630.69455593964,0,43.8487895030994,1,0
"43691",41.4927933625877,3,197927.814892155,1,2,2,2,1,1,15024,0,50,1,0
"4370",35.8501877430826,3,106246.041632572,1,2,2,3,1,2,0,0,37.862359192688,1,0
"43711",54.1820231736638,6,206527.387080772,5.75730243511498,2,6,2,1,1,0,1972.44942065841,39.3932560877874,1,0
"43721",65.8488634321839,3,140927.898722822,10,2,4,2,1,1,0,0,20.9592804731801,8.27329514827579,0
"4373",59.6051792937797,3,407283.882631681,1.79827356874011,2,6,2,1,1,0,0,35.9654713748023,1,0
"4374",34.7406922508962,3,165929.19900322,6,2,7,2,1,1,0,0,48.7406922508962,1,0
"4375",52,3,190499.140805809,1.95497632701881,2,10,2,1,1,0,0,40,1,0
"43761",51.3124365336262,3,184989.367702603,1.84378173318692,2,7,2,1,1,0,0,40.6248730672523,1,0
"43771",41,3,141687.503022955,1,2,2,2,1,1,7688,0,46.0824898327701,1,0
"43781",57.3703052112833,3,200670.49990029,2.31484739435837,2,8,2,1,1,1210.27338391356,0,60,1,0
"43791",55,2,143213.423566626,1,2,2,2,1,1,0,0,40,1,0
"43801",36.2537521100603,3,168356.049177436,12.2516080471687,1.2494639842771,4,1.2494639842771,1,1,0,2413.81196115073,92.2451758584939,1,0
"43811",26.1630585796665,3,263857.700895098,1,2,1.38768619322218,2,1,1,0,0,43.0615690338891,1,0
"43821",48.2575910524465,3,269215.778266728,6,2,8,2,1,1,1806.03349974845,0,41.2373482459225,1,0
"4383",54.5592446199153,3.79402047232725,129234.019201614,1,2,3.4706530184485,3,1.5293469815515,2,99999,0,32.3532650922425,1,0
"4384",47.268468482187,5.25205205357634,337182.026359965,1,2,9.25205205357634,2,3,1,7396.30030089477,0,40,1,0
"4385",38.0799308363348,3,804565.423409009,1,2,5.84013832733035,2,1,1,0,0,41.1989625450224,1,0
"4386",45.0053963670507,3,288154.917377254,6,2,1.50134909176268,3,2,2,0,0,39.0026981835254,1,0
"43871",37,3,223567.019399978,8,2,7,2,1,1,2003.05295388401,0,41.8267696797848,1,0
"43881",45.8910440765321,2.42179118469357,327828.113735501,1.57820881530643,2,6.57820881530643,2,1,1,0,1895.6731322296,40,1,0
"43891",41.2932561300695,3,150724.821307803,6.64662806503475,2,1.64662806503475,2,2,1,0,0,45.3005790244788,1,0
"43901",28.2916893837973,2.29168938379735,223103.960590653,1,1,4,1,1.70831061620265,1,0,0,50,1,0
"43911",40.9687109240331,3,416421.902570569,2,2,2,2,1,1,0,0,44.8435546201654,1,0
"43921",52.8152565644123,3,143460.636603859,2,2,8,2,1,1,0,0,40,1,0
"43931",50.285472021671,3,153403.741572847,4,2,4,2,1,1,0,0,50,1,0
"43941",31.4447751010302,4.55522489896975,148701.551692895,11,2,4,2,1,1,0,0,40,1,0
"43951",50.9213778937701,3,181416.090862409,2,2,10.015724421246,2,2,1,0,0,40,1,0
"43961",38.4042977418285,2.86523408605717,92354.450085996,4,2,2,2,1,1,983.521639954764,0,65.6738295697141,1,0
"43971",36.2855513344985,6,182033.43844823,5.52370088966563,2,6,2,1,1,0,0,60,1,0
"43981",52.1374983564019,3,161105.540808126,4,2,2,2,1,1,0,1977,52.8437458910048,1,0
"43991",32.1131272553466,3,132556.949340156,1,2,2,2,1,1,15024,0,50,1,0
"44001",46.2314720787108,1,39669.5857800469,4,2,4,2,1,1,3399.11066471785,0,56.1365482164547,1,0
"44011",44.5953202680685,3,103553.876156293,2,2,1,3,1,2,923.63939590822,0,43.5719216084108,1,0
"44021",51.3876605341211,6,225399.203451466,4,2,4,2,1,1,10424.1059323177,0,58.4691513353027,1,0
"44031",43.1403753608465,3,167000.427538645,1.03509384021163,2,7.03509384021163,2,1,1,0,0,84.0350938402116,1,0
"44041",26.9339816803113,3,131523.647559217,1.46699084015563,2,2,3,1,2,0,0,45,1,0
"44051",47.2783602653071,5,170772.519632642,7.20877019898035,2,1.20877019898035,3,1.06959006632678,2,0,0,35.3479503316339,1,0
"44061",49.0170489328448,3,179960.068407509,6,2,10.3693183648866,3,1,2,0,0,38.1079550946597,1,0
"4407",44,3,198962.8472221,1,2,11,2,1,1,614.983037057798,0,40,1,0
"4408",62.2330911816098,2,136602.901824878,1,2,5.35338176367804,2,1,1,16649.2749369952,0,41.6165455908049,1,0
"44091",40.1186762233265,3,188994.163917264,2,2,1,3,1,2,0,0,38.824901631102,1,0
"44101",35.2170342940371,3,315660.806149888,1,2,2,2,1,1,0,0,53.6950571567286,1,0
"44111",53.2241867897101,3,223106.230226155,6,2,11,2,1,1,0,0,45,1,0
"44121",32.500011036871,3,151473.004168196,4,2,4,2,1,1,0,0,44.3000154516194,1,0
"44131",29.6413292409852,3,215800.712250946,6,1,6.14346830360591,1,1,1,754.643276967108,0,50,1,0
"4414",39.5945085485,3,210593.154136615,1,2,2,3,1,2,0,0,51.0823717724998,1,0
"4415",44.9009842085652,3,180487.169646718,7.4504921042826,2,4,2,1,1,0,0,40,1,0
"4416",32.3544518547133,3,341166.905232912,1.89240864245221,1,6.89240864245221,1,1,1,1131.86108140275,0,40.5379567877389,1,0
"4417",41.2605196237564,3,160527.685834587,1,1,4.3697401881218,1,1,2,0,1726.68568277359,39.2940906584263,1,0
"44181",62.2608482399955,2,112459.300936554,10,2,4,2,1,1,2228.54926419212,0,38.9492931333371,1,0
"4419",33,3,216115.855682163,6,2,8,2,2,1,0,0,42.7144160424359,1,0
"44201",36.9916931721382,3,237951.509780776,6,2,2,3,1,2,7492.46005618898,0,40,1,0
"44211",47.3729135999456,2,126908.728990756,1.0932283999864,2,6,2,1,1,0,0,40,1,0
"4422",47.5706393846776,6,121505.898533442,1,2,2,2,1,1,0,0,50,1.88587212306447,0
"44231",51.508269296959,3,222337.719883576,2,2,6,2,1,1,0,0,44.1804488282651,1,0
"44241",58.0674741964322,6,77837.5144196155,2.56305268849246,2,2,2,1,1,99999,0,42.3949121858459,1,0
"44251",34.0333645381033,3,236781.757149538,1,2,2,3,1,2,0,0,40,1,0
"4426",63.112440099474,3.55622004973702,78682.0996339675,8.33133985078894,2,4.55622004973702,2,3.44377995026298,1,0,0,40,1,0
"4427",38.8235891759396,6,241843.981355712,6.20589729398489,2,6.0686324313283,2,1,1,0,1518.76715621352,60.2058972939849,1.9313675686717,0
"4428",47.2313069123775,3,120410.418750152,1,2,6,2,1,1,0,0,40,1,0
"44291",48.5439308518544,6,69867.4271027155,11,3,4,1,1,1,27828,0,53.859827129636,1,0
"4430",34.8117514699697,1,201979.255202482,1,1,4,1,1,1,2753.77340849489,0,40,1,0
"4431",37.8209612576757,3,67765.5668220043,6,3.83156589395367,7,4.83156589395367,1,1,0,0,40,1,0
"44321",47.2975729838945,3,120643.206466386,2,2,7,2,1,1,0,0,40,1,0
"44331",45.9986341125332,4,212146.761150194,7.99931705626659,2,1,2,1,1,0,0,40,1,0
"44341",47.1004756204784,5,200669.900238764,1,2,12,2,1,1,0,0,40,1,0
"44351",54.5188750643283,2,150827.442284899,4,2,4,2,1,1,0,0,53.7971876608208,1,0
"44361",50.8649329752661,3.30868068290874,222610.771535963,10,2,4,2,3,1,0,0,43.4565965854563,20,0
"44371",57.0486748479307,5,153521.71326158,4,2,4,2,1,1,1828.44694227725,0,40,1,0
"4438",46.0118908521254,1,222779.941800708,1.99603638262488,2,4.99603638262488,2,1,1,0,0,43.0277453216258,1,0
"4439",29,3,156630.47937157,2,2,7,2,1,1,0,0,42.3647039663047,1,0
"44401",40.3601759942248,1,95309.3988138714,2.77013199566863,2,2.22986800433137,2,3.59004399855621,1,3151.74173909985,0,48.1991200288758,2.22986800433137,0
"44411",38.812314120587,3,164395.074268453,4,3,2,1,1,1,1424.25742476247,0,45,1,0
"4442",59.7494032052346,3,274643.866626804,6,2,4,2,1,1,6688.3815306006,0,40,1,0
"44431",34.5368140549399,4,181604.780065662,1,2.05368140549399,11.946318594506,1.94631859450601,1,1,0,1921.11058035586,47.5705487560481,1,0
"4444",32.0674139549956,3,481293.728908034,4,2,4,2,1,1,0,0,40.3370697749779,1,0
"44451",48.238912753528,5,160512.751029761,1.46270182193257,2,12,2,1,1,0,0,50.9254036438651,1,0
"44461",31.8186942581087,3,45300.1120712198,2,2,10,2,1,1,4239.19886848703,0,40,1,0
"44471",43.8201839749236,5,187498.978140163,1,2,4,2,1,1,0,0,40,1,0
"4448",40.2568811019883,3,211143.138324082,1,2,4,2,1,1,0,0,44,1,0
"44491",44.4043913141359,3,135191.49292516,6,2,2,2,1,1,0,0,40,1,0
"44501",45.5361442598514,3,261173.921453951,1.29277114802971,1,6,1,1.70722885197029,1,0,0,60,1,0
"44511",52.8128234215546,3,286915.102345211,1.60427447385155,1.79145105229691,2,5,1,1,0,0,40,1,0
"4452",29.3366268305108,3,372691.799684243,2,2,7,2,1,1,0,0,40,1,0
"4453",33.3467026478611,3,176773.623457687,1,3,2,1,1,2,0,0,48.9426918535028,1,0
"44541",48.8369080815464,4.58154595922679,116346.764821459,1.29077297961339,2,2,3,4,2,4368.57324571162,0,40,1,0
"4455",45.6757403211668,3,168184.419682638,6,2,8,2,1,1,2366.4471361246,0,46.6212983941659,1,0
"44561",65.6721265423112,3,150165.787212617,1.32787345768884,2,6.32787345768884,2,1,1,0,0,3.68850616924465,1,0
"44571",38.2168473743368,3,101666.888250517,2,2,6,2,1,1,0,0,40,1,0
"44581",39.1834935117513,2.3119276445359,160165.61669366,10,1,4,1,1,2,0,2403.81599684339,61.5596382226795,1,0
"4459",52.2657324788161,3,367613.86815711,8.26573247881606,2,2,2,1,1,0,0,40,1,0
"44601",50.9465439096093,2,245908.665297851,2,2,7,2,1,1,7298,0,48.0152731686831,1.06109267473221,0
"4461",46.5139532594476,3,401233.130542315,6,2,1.1713177531492,2,1,1,0,0,40,1,0
"4462",46.0776970195584,2,182165.436942008,10.5603289972059,2,4,2,1,1,0,0,60,1,0
"44631",35.3836620245129,3,241949.11346859,8,2,10.9040844938718,2,1,1,496.650490731932,0,40,1,0
"44641",56.0815700015519,5,376908.965023808,1,2,4,2,1,1,14615.4974322282,0,40,1,0
"4465",51.2523977914825,3,229865.712806614,10,2,4,2,1,1,0,1936.84711919446,52.3231412796304,1,0
"4466",53.3215479997452,3,176143.011765385,6.55948400008492,2,11,2,1,1,0,0,40,1,0
"44671",45.4288761969656,5,319120.112612356,6,2,2.10721904924139,2,1,1,782.484621363692,0,40,1,0
"4468",41,3,156324.797624069,1,2,6,2,1,1,8335.5200705789,0,49.5586695265956,1,0
"44691",38.8704760931432,1.87519669160247,148206.845828477,10.8751966916025,3,4,5,1,1,25236,0,40.6240165419877,1,0
"4470",64.0075635442045,6,80602.1789746925,1.99243645579554,2,2,2,1,1,0,0,40,1,0
"44711",59.0570831077639,3,375859.865545786,2,2,6.9429168922361,2,1,1,0,0,40.9429168922361,1,0
"4472",29.3247161312029,5,367446.360868468,6,2,12,2,1,1,0,1517.63397118589,40,1,0
"44731",54.0809658479411,1,263827.867880805,1.58299512113445,2,2,2,1,1,0,0,40,1,0
"4474",47.6589594266843,1,173005.175548582,5.46358377067372,2,4,2,1,1,0,0,52.6820811466314,1,0
"44751",34.8096173270606,3,148649.824720744,4,2,2,2,3,1,590.757434131112,0,48.0961732706055,1.57114801881835,0
"44761",47.605681872461,3,359635.066245542,6,2,7,2,1,1,0,0,40,1,0
"44771",44.7832925128751,3,67707.7217131597,8,2,6.73890249570832,2,1,1,0,0,40,1,0
"4478",32.5943446112797,3,189166.26773963,7.70282769436017,3,6,1,1,1,0,0,50,1,0
"44791",46.4763441672549,3,419712.190271799,8,2,6.86908604181372,2,1,1,0,0,40,1,0
"44801",39.6648119648453,3,93769.1241798187,6,2,5.06043745134957,2,3,1,0,0,81.9451266541146,1,0
"4481",61.4710012560245,6,259323.153357723,1.31739924638532,2.89420025120489,6,1.10579974879511,1,1,99999,0,40,1,0
"44821",42.6440389889758,3,267813.978467604,1.15255471901037,2,1.94914842699654,2,1,1,0,1905.81386797526,40,10.0170314600691,0
"44831",31.2344961171038,3,147400.176258036,2,2,7,2,1,1,0,0,48.4689922342077,1,0
"44841",45.3030845886096,3,36500.193043367,6,2,9.54537311708555,2,1,1,0,0,82.6361193512566,1,0
"4485",57.8540648585185,3,118288.16132793,6,2,6,2,1,1,0,0,40,1,0
"44861",44.8765764832497,3,169567.939902708,8,2,11,2,1,1,0,0,40,1,0
"44871",34.1016255868599,3,292086.843649643,1,2,4,2,3,1,0,0,40,13,0
"44881",37.2034933664836,5,193264.302049809,10,2,2.7965066335164,2,1,1,0,1887,50,1,0
"4489",51.7826242148876,2,148878.125480317,2,2,9,2,1,1,2799.43963265046,0,60.4891401343048,1,0
"44901",32.7942319775466,2.59807732584886,172249.870066595,1,2,2,3,1,2,0,0,40,1,0
"4491",51.460533302743,3,162001.287993456,6,2,1,2,1,1,3937.02795658167,0,40,1,0
"4492",32.0804181622807,3,344045.721248804,2,2,10,2,1,1,0,0,40,1,0
"44931",51.7677265526727,3.23064387938939,162301.122634014,6,2,1,2,1,1,0,1898.54034180916,47.6935612061061,1,0
"44941",24.0305544207804,3,174979.308311267,1,1,4.58015840593725,1,1,2,10045.8309458531,0,38.5496039851569,1,0
"44951",48.4860185196158,3,155742.077358799,6.16822016448714,2,11,2,1,1,0,0,62.5233024673071,1,0
"44961",47.5310478352476,5,187729.638360162,1.72567198169418,2,2.54865603661165,3,2,2,0,0,40,1,0
"44971",53.7317362613976,5,287702.825299148,3.88502982631326,1,4,1,1,2,0,0,32.6898210421205,1,0
"44981",34.8790387171321,5.86913460376672,137267.066192383,1,2,4.60740381130017,2,3,1,0,0,48.6913460376672,12.1308653962333,0
"44991",37.9107788032852,5,103404.232281273,4,2,4,3,1,2,0,0,61.2738525355235,1,0
"45001",34.1533393785357,3,191708.004391365,6,2,6,2,1,1,0,0,40,1,0
"45011",43.8561181635596,1,161230.351382609,4,2,1.14388183644041,2,1,1,0,0,40,1,0
"4502",39.0761741781607,2,33957.4213475613,2,2,9,2,1,1,0,0,70,1,0
"45031",60.5821451235097,3,214532.138779632,2,2,2,2,1,1,0,0,49.3035752058495,1,0
"4504",45.374023151584,3,304017.946315899,10,2,4,2,1,1,0,0,40,14.438965272624,0
"4505",43.4978327769786,3,175626.661920191,4,2,1.87554180575535,3,1,2,14110.9746870212,0,32.7467491654679,1,0
"45061",49.9429630627856,1,99248.0274174754,1,2,2,2,1,1,0,0,40.2851846860722,1,0
"45071",50.3350090570748,3,131482.269567255,1,3.35264546051621,4,2.09823635965586,1.45088182017207,2,99999,0,46.2720455043018,1,0
"4508",35.0655963188037,3,295245.964780216,7.08746175840497,2,2.04373087920249,2,1,1,0,0,99,1,0
"4509",39.0226990149822,3,210180.931036967,2,2,8,2,1,1,0,0,55.113495074911,1,0
"4510",39.6503195145633,3,271385.950091806,2,2,10,2,2,1,4764.99242063798,0,40,1,0
"45111",41.5423348078039,3.54233480780385,235474.48568867,6.16933923121542,3,1.45766519219615,5,2,2,0,0,49.1533038439229,1,0
"45121",43.8693950274028,3,86093.6934507808,7.13060497259721,2,1,3,1,2,0,0,40,1,0
"4513",30,5.08376722177491,218167.468626413,3.83246555645019,2,4.25130166532472,2,1,1,0,1887,45.2513016653247,1,0
"45141",34.0175257967785,3,131673.09016863,2,2,1,3,1,2,0,0,40,1,0
"45151",46.7761997766793,4,95973.775071661,1,2,4,2,1,1,136.107835816219,0,40,1,0
"45161",47.5288337382954,3,335669.074534059,6,2,11,2,1,1,0,0,40,1,0
"45171",34,3,255664.952519363,6,2,2,3,1,2,0,1607.25105569931,40,1,0
"45181",43.7127320263535,3,146478.763823097,1.67127320263535,5,4,5.67127320263535,1.67127320263535,2,11076.1498041134,0,36.0276392158121,1,0
"45191",55.8095733667724,3,147162.445507509,6,3.40136762382463,8.20410287147388,1,1,1,0,0,48.8027352476493,1,0
"45201",74.1792519213632,3,122614.945223883,1.41037403931841,7,4.41037403931841,1,1,2,14813.7626361642,0,18.4622442359105,1,0
"45211",49,3,403547.093597109,4,2,6,2,1,1,0,0,47.6142085436732,1,0
"45221",52.3561091748998,3,39708.4600918596,6,2,7.67805458744988,2,1,1,0,0,40,1,0
"45231",48.8104862282053,3,146011.365820104,1,2,2,2,1,1,0,1902,50,1,0
"45241",44.5812171790749,3,126589.989065859,1,2,6,2,1,1,0,1890.14087115694,58.9530429476872,1,0
"45251",53.3728168064263,2.37531188479625,68264.8803869088,5.24937623040751,2,2.75062376959249,3,1,2,0,1977,46.2468811520375,1,0
"45261",57.1232683334965,3,214714.137044296,2,3,7.17534633330069,1,1,1,11828.8321951348,0,46.5972293335944,1,0
"45271",64.6554552945308,3,111571.908958571,1,2,2,2,1,1,0,0,40,1,0
"45281",51.2886969624087,3,153197.452037028,7,2,6,2,1,1,4578.9538030019,0,45.8660908872262,1,0
"45291",40.5839679967612,3,221065.435772775,1,2,10.4832064006478,2,1,1,0,1930.4885760583,40,1,0
"45301",52.6728672673926,5,82070.4357767431,4,2,2,2,1,1,0,0,56.1816181894392,1,0
"4531",53.7894367566332,3,163952.782982897,2,3,7.89471837831661,1,1,1,0,0,54.8419021614827,1,0
"45321",41.0484139500186,3,123763.361929579,6,2,1,2,1,1,0,0,40,1,0
"45331",45.6888322345912,3,267147.209867842,4.10597418993711,3,1.94701290503144,1,1.05298709496856,2,0,0,50.2649354748428,1,0
"45341",62.7009915430099,6,89393.1178449618,2.42524788575247,2,2,2,1,1,1385.03236389579,0,36.0631197143812,1,0
"45351",33.8493765748572,3,201808.979683313,2.05436397599988,5,6.15062342514284,1,1,1,0,2766.76309844572,48.7950125988573,1,0
"45361",63.653766412288,3.82688320614398,314168.044842541,6,2,1,3,1,2,0,0,40.8655839692801,1,0
"45371",39.0284470836632,3,174419.688351016,2,2,1,3,1,2,0,0,40,1,0
"45381",54.0837355151307,5,198300.044992106,4,2,1.15481935930438,2,1,1,0,0,38.3096387186088,1,0
"4539",53.7592933261767,3,43229.5252281176,6.12035333691165,2,6,2,1,1,6793.11775165563,0,49.7592933261767,1,0
"45401",50.2605459094048,3,112651.59847654,2,2,6.67385235801339,2,1,1,0,0,45,25.2389888353646,0
"45411",45.9619305483066,2.50634490861557,50993.3017751866,10,1.50634490861557,4,1.50634490861557,1,1,99999,0,62.4048263707664,1,0
"45421",42.3464276550803,3,34843.3699330911,6,2,6,2,1,1,0,0,47.5750064144377,1,0
"4543",42.2288999697194,3,212142.179871605,7.75422000605613,2,11,3,1,2,0,0,38.2457799939439,1,0
"4544",47,2,85909.7263297453,1,2,6,2,1,1,0,0,40,1,0
"45451",28.6193638779223,3.45242048474029,321887.944410137,6,2,2,3,2,2,0,0,40,1,0
"45461",36.0454309657216,3,35122.6889688894,7.90913806855679,2,1.95456903427839,3,1,2,331.555187836289,0,49.772845171392,1,0
"45471",51.3448124052957,3,209880.364275405,2,2,3,2,1,1,2033.04710636754,0,40,1,0
"45481",56.4021901488304,3,155046.740185305,2,2,8,2,1,1,0,1889.24178694189,40,1,0
"45491",40.5864074467681,3,228103.990526625,6.70679627661593,2,4,2,1,1,9563.2919668653,0,34.8271851064637,1,0
"45501",31.7475949225482,5,276685.259121946,1,2,4,2,1,1,0,1863.3080288542,52.1497287927195,7.07486439635977,0
"45511",48.1749279070646,1,173939.035368918,10.9650144185871,2,4,2,1,1,14498.3766248524,0,50,1,0
"45521",45.5471113198437,6,203686.291827249,11,2,4,2,1,1,0,0,60.9057773603126,1,0
"45531",59.3433468556032,2,265500.704933893,1,2,2,2,1,1,0,2018.08772532083,44.5309620397165,1,0
"45541",42.963985230308,6,319472.799789276,6,2,6,2,1,1,4283.91925375583,0,58.27330871718,1,0
"45551",51.5631635799073,3,113681.65395463,7.59386059665121,2,2,2,1,1,0,0,40,1,0
"45561",29.2133005762007,3,95407.6896704545,1.21330057620071,2,4,2,1,1,0,0,38.9334971189965,1,0
"45571",46.7707682321779,3,127603.006685723,1.77076823217794,2,7,2,1,1,0,0,40,1,0
"45581",59.3665830048267,5.44222779967822,141559.044719359,10,2,4,2,1.55777220032178,1,17827.9208510176,0,37.2111389983911,2.11554440064356,0
"4559",36.4468612233177,3,232103.80723155,2.72343061165884,2,3.13828469417058,2,2,1,6624.86727121659,0,40,1,0
"4560",29.9592207744718,4,356331.728040251,4,2,4,2,1,1,0,0,40,1,0
"45611",34.2525117332116,5,277635.605345923,7.70875195553526,1,11.8543759777676,1,1,1,2088.8309749011,0,41.4562402223237,1,0
"45621",47.9462240259163,6,285340.494695576,10.0268879870418,2,4,2,1,1,7481.28515562229,0,55.1344399352092,1,0
"4563",35.9324537087232,4.31081790290773,456509.259883286,1,2,2,2,1,1,0,0,40.6216358058155,1,0
"4564",39.5879947654903,5,191277.623210122,4,2,4,2,1,1,0,1970.38505888823,45.3674967284314,1,0
"4565",48.565855595516,3,125259.177075315,2,2,7,2,1,1,0,0,48.956096269656,1,0
"45661",26,3,96042.7279427247,2,2,7.69551685173064,2,1,1,0,0,40,1,0
"45671",49.941395892296,3,53338.1253646796,14.587906161556,2,7,2,1,1,0,0,40,1,0
"45681",37.3175250713248,3,269061.643889945,7.89415830955841,3,3.78831661911681,1,1,2,7702.27967853611,0,44.470791547792,1,0
"45691",45.5128423105925,3,197074.907829711,7.62607019254938,2,3.25214038509876,3,1,2,0,1892.60894711176,37.4957192298025,1,0
"45701",46.8078709798865,6,174897.458820409,11,2,4,2,1,1,0,0,60,1,0
"45711",51.2386135822162,3,160739.930068637,2,2,7,2,1,1,5556.59807698615,0,49.5227728355676,1,0
"45721",61.9879987081513,3,34031.1641080789,4,2,4,2,1,1,0,0,51.6866688197479,1,0
"45731",66.0823986434843,3,132138.091665422,6,2,1.40691772685386,3,1,2,15020.2761429057,0,41.6968481759541,1,0
"4574",41.1609814248513,3,150094.128638579,2.03219628497027,2,7,2,1,1,0,1849.73859938839,40,1,0
"45751",64.9917247272097,3,240759.416604044,1,2,2,2,1,1,0,2376.44831514731,40.0137921213172,1,0
"45761",36,2,157665.737817642,1,2,2,2,1,1,5626.4874772504,0,45.740084212739,1,0
"4577",38,3,112410.785232557,6,2,7.48460434237495,2,1,1,7499.00430647377,0,41.4538130271249,1,0
"45781",36.1273311513942,3,323373.146116259,1.12466697837226,2,7.37400093511678,2,3,1,0,0,40,19.4933395674452,0
"45791",47.9159244312905,6,251665.333314332,6,2,2,2,1,1,0,0,64.5378617430106,1,0
"45801",41.7898927654605,1,257863.956377942,1.17287246207707,2,2,2,1,1,0,0,55.8643623103853,1,0
"4581",46.7028053412214,3,176629.840621887,1.1485973293893,2,2,2,1,1,0,0,57.4457919881679,1,0
"45821",62.7839961117133,3,35040.8252780526,2,2,7.03600064804778,2,1,1,0,1499.47226051521,40,1,0
"45831",57.9527122136205,3,311490.155061723,7.95271221362054,2,6.97635610681027,2,1,1,0,1886.0778881656,48.0472877863795,1,0
"45841",41.7832748738583,3,243588.658786034,1,2,10.2433450252283,2,1,1,0,1908.90105227055,40,1,0
"45851",31.1871451572515,3,172598.343424816,1,2,2,2,1,1,0,0,60.4678628931288,1,0
"4586",37,3,157965.969565575,2,2,7,2,1,1,0,0,55.2666506543756,1,0
"4587",28.7297828095034,3,529509.78900281,6,2,7,2,1,1,0,0,39.7080868761986,1,0
"45881",54.3809962803498,6,177674.896913876,5.92850557947531,2,4.07149442052469,2,1,1,1787.6996849128,0,46.904981401749,36.7262453504372,0
"45891",32.4925784706138,3,163929.283601221,1,2,7,2,1,1,0,0,44.2462892353069,1,0
